label,00:0f:e2:35:c0:d6,00:1d:0f:92:b6:e4,00:25:92:29:eb:9e,14:3d:f2:b9:d5:00,14:3d:f2:b9:d5:03,14:75:90:80:7b:aa,1c:87:2c:cf:8d:28,20:6b:e7:47:c0:4d,28:6c:07:3f:bb:48,28:c6:8e:d6:46:d6,30:b4:9e:8a:07:61,30:fc:68:bf:f0:f9,34:2e:b6:ce:be:d8,34:2e:b6:ce:be:d9,34:2e:b6:ce:be:dc,34:2e:b6:ce:be:dd,34:2e:b6:ce:be:de,34:2e:b6:fe:be:dc,38:83:45:a7:39:e8,3e:a5:81:40:ba:e1,42:23:43:d8:43:ac,42:49:0f:38:58:cc,48:7d:2e:4b:1f:0e,50:2b:73:d8:1d:2e,5c:63:bf:cd:60:fe,6e:e8:5c:e3:cd:35,70:af:6a:71:3b:d5,70:ba:ef:c5:c3:80,70:ba:ef:c5:c3:90,70:ba:ef:c6:03:e0,70:ba:ef:c6:03:f0,70:ba:ef:c6:19:60,70:ba:ef:c6:19:70,70:ba:ef:c6:a6:00,70:ba:ef:c6:a6:10,70:ba:ef:c6:a9:30,70:ba:ef:c6:ab:e0,70:ba:ef:c6:ab:f0,70:ba:ef:c6:b3:c0,70:ba:ef:c6:b3:d0,70:ba:ef:c6:b7:10,70:ba:ef:c6:b8:20,70:ba:ef:c6:b8:30,70:ba:ef:c6:b8:b0,70:ba:ef:c6:bc:10,70:ba:ef:cb:75:80,70:ba:ef:cb:75:90,70:ba:ef:cb:82:20,70:ba:ef:cb:82:30,70:ba:ef:cb:82:c0,70:ba:ef:cb:83:f0,70:ba:ef:cb:c1:80,70:ba:ef:cb:c1:90,70:ba:ef:cb:d9:c0,70:ba:ef:cb:d9:d0,70:ba:ef:cb:da:20,70:ba:ef:cb:da:30,70:ba:ef:cb:dc:d0,70:ba:ef:cb:e4:e0,70:ba:ef:cb:e4:f0,70:ba:ef:cb:e8:40,70:ba:ef:cb:e8:50,74:3a:20:13:41:f0,74:3a:20:13:46:70,74:3a:20:13:76:30,74:3a:20:13:7c:20,74:3a:20:13:7c:30,74:7d:24:ac:56:3c,74:7d:24:ac:56:3d,76:40:bb:75:30:42,76:99:79:c0:a6:16,78:62:56:a4:5e:94,78:62:56:a4:5e:95,78:62:56:a4:5e:98,78:62:56:f4:5e:98,7a:a5:1b:7a:b2:50,80:89:17:62:5e:ee,80:e4:55:b3:52:aa,80:e4:55:b3:52:ab,80:ea:07:29:02:04,82:b5:d2:bf:70:a3,84:1b:5e:e3:b6:00,86:e4:55:b3:52:aa,86:e4:55:b3:52:ab,8c:53:c3:51:2e:9c,8c:a6:df:7e:5a:7f,8c:a6:df:7e:5a:81,92:cd:b6:5b:1e:8f,9c:3d:cf:14:26:21,9c:3d:cf:14:26:22,9c:3d:cf:14:26:23,a4:93:3f:66:55:de,a6:5f:cc:cf:3d:59,a8:6b:7c:d7:74:6c,a8:6b:7c:d7:74:6e,b0:7f:b9:7f:48:53,b0:7f:b9:7f:48:54,b2:28:c7:b8:d3:0a,b6:da:19:28:2c:58,b8:f8:83:ff:66:a4,bc:46:99:df:4a:eb,c2:52:16:0f:7a:b3,c4:36:55:45:f3:19,d0:76:e7:09:06:7b,d2:9e:3b:db:2b:88,d4:6a:6a:50:97:6f,d6:6a:6a:9d:f0:01,dc:72:9b:c9:6d:ce,e0:05:c5:26:3d:86,ec:26:ca:13:7f:0a,f0:10:90:44:7e:60,f0:10:90:44:7e:70,f0:10:90:44:a2:c0,f0:10:90:44:a2:d0,f0:10:90:44:a6:40,f0:10:90:44:a6:50,f2:1b:fc:8e:3a:0b,f4:63:1f:7d:f1:af,f8:9a:78:df:14:90,f8:9a:78:df:14:91,f8:9a:78:df:14:95,f8:d1:11:e6:b4:3c,fc:7c:02:ff:41:c9,fe:7c:02:ef:41:c9
80,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-1.076504203935857,0,0,0,0,1.21558771628556,0,0,0,0,0.9445592109973897,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,-0.21713105755299758,0,0,0,0,0,0.202561996364179,0,0,1.174853323431911,0,0,0,0.4690429959820757,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-0.6298441558306652,-0.34997756987558687,0,1.1805982635469567,-0.4298284745198734,0,2.3623620028157655,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,-0.5061557954233548,-0.5390501135417843,-0.5812861972721752,-1.4343352396579006,-1.4750892370939725,0,0.5004473276148259,-0.21960251336130682,0,0,0,0,0,-0.7556155139537448,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,0.6870797113057987,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.7171288099307218
80,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-1.076504203935857,0,0,0,0,1.21558771628556,0,0,0,0,0.9445592109973897,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,-0.21713105755299758,0,0,0,0,0,0.202561996364179,0,0,0.3700904330037855,0,0,0,0.4690429959820757,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-0.6298441558306652,-0.34997756987558687,0,1.1805982635469567,-0.4298284745198734,0,2.3623620028157655,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,-0.5061557954233548,-0.5390501135417843,-0.5812861972721752,-1.4343352396579006,-1.4750892370939725,0,0.5004473276148259,-0.21960251336130682,0,0,0,0,0,-0.7556155139537448,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,0.6870797113057987,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.7171288099307218
82,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-1.1588473467013831,0,0,0,0,0.7588999051771299,0,0,0,0,0.9445592109973897,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,0.1502701670476207,0,0,0,0,0,0.45029181540466534,0,0,0.7976207185437272,0,0,0,1.0752998433025476,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-1.9259516893626556,-0.34997756987558687,0,1.4008312976820656,-0.4298284745198734,0,2.3623620028157655,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,-0.5061557954233548,-0.5390501135417843,-0.5812861972721752,-1.4343352396579006,-1.4750892370939725,0,0.028777930720357208,0.6656876699782318,0,0,0,0,0,-0.8533213154000308,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.7171288099307218
82,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.9118179184048049,0,0,0,0,0.6675623429554439,0,0,0,0,0.9445592109973897,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,0.1502701670476207,0,0,0,0,0,0.45029181540466534,0,0,0.7976207185437272,0,0,0,1.176342651189293,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-1.9259516893626556,-0.34997756987558687,0,1.4008312976820656,-0.4298284745198734,0,2.3623620028157655,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,1.5841997243442507,-0.5390501135417843,-0.5812861972721752,-1.4343352396579006,-1.4750892370939725,0,0.028777930720357208,0.5294891802336874,0,0,0,0,0,-0.9510271168463167,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.7171288099307218
82,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.9118179184048049,0,0,0,0,0.6675623429554439,0,0,0,0,0.9445592109973897,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,0.1502701670476207,0,0,0,0,0,0.45029181540466534,0,0,0.7976207185437272,0,0,0,1.176342651189293,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-1.9259516893626556,-0.34997756987558687,0,1.4008312976820656,-0.4298284745198734,0,2.3623620028157655,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,1.5841997243442507,-0.5390501135417843,-0.5812861972721752,-1.4343352396579006,-1.4750892370939725,0,0.028777930720357208,0.5294891802336874,0,0,0,0,0,-0.9510271168463167,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.7171288099307218
82,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.9118179184048049,0,0,0,0,0.4848872185120719,0,0,0,0,0.8252194573099146,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,0.1502701670476207,0,0,0,0,0,0.45029181540466534,0,0,0.7976207185437272,0,0,0,1.0752998433025476,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-1.9259516893626556,-0.34997756987558687,0,1.107187252168587,-0.4298284745198734,0,2.3623620028157655,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,2.249312844270307,1.1982713588773126,-0.5812861972721752,-1.4343352396579006,-1.4750892370939725,0,-0.049833635428720914,0.5294891802336874,0,0,0,0,0,-0.9510271168463167,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.7171288099307218
82,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.9118179184048049,0,0,0,0,0.4848872185120719,0,0,0,0,0.8252194573099146,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,0.1502701670476207,0,0,0,0,0,0.45029181540466534,0,0,0.4706857943073009,0,0,0,1.0752998433025476,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-1.9259516893626556,-0.34997756987558687,0,1.107187252168587,-0.4298284745198734,0,1.735390244565744,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,2.249312844270307,1.1982713588773126,-0.5812861972721752,-1.4343352396579006,-1.4750892370939725,0,-0.049833635428720914,0.5294891802336874,0,0,0,0,0,-0.9510271168463167,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.7171288099307218
82,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.9118179184048049,0,0,0,0,0.4848872185120719,0,0,0,0,0.8252194573099146,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,0.1502701670476207,0,0,0,0,0,0.45029181540466534,0,0,-0.8370539026384032,0,0,0,1.0752998433025476,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-1.9259516893626556,-0.34997756987558687,0,1.107187252168587,-0.4298284745198734,0,-0.772496788434344,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,2.249312844270307,1.1982713588773126,-0.5812861972721752,-1.4343352396579006,-1.4750892370939725,0,-0.049833635428720914,0.5294891802336874,0,0,0,0,0,-0.9510271168463167,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.7171288099307218
84,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.9941610611703309,0,0,0,0,0.21087453184701388,0,0,0,0,1.42191822574729,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,-0.03343044525268844,0,0,0,0,0,0.5741567249249085,0,0,1.0491091218025164,0,0,0,0.873214227529057,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-0.7918575975221641,-0.34997756987558687,0,1.4008312976820656,2.4911881611713533,0,2.026484275181825,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,1.3941674043653776,1.3430481482455707,-0.5812861972721752,-1.4343352396579006,-1.1702617311770949,0,-0.20705676772687714,-1.1729919415731176,0,0,0,0,0,-0.9510271168463167,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.013810858159474615
84,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.9529894897875678,0,0,0,0,0.18042867777311833,0,0,0,0,1.42191822574729,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,-0.03343044525268844,0,0,0,0,0,0.5741567249249085,0,0,1.0491091218025164,0,0,0,0.873214227529057,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-0.7918575975221641,-0.34997756987558687,0,1.4130664662451276,2.4911881611713533,0,2.10112377021159,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,1.3941674043653776,1.3430481482455707,-0.5812861972721752,-1.4343352396579006,-1.4750892370939725,0,-0.20705676772687714,-0.9119448362294078,0,0,0,0,0,-0.9510271168463167,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.013810858159474615
84,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.7471316328737526,0,0,0,0,0.028199407403641855,0,0,0,0,1.42191822574729,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,-0.03343044525268844,0,0,0,0,0,0.5741567249249085,0,0,1.0491091218025164,0,0,0,0.873214227529057,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-0.7918575975221641,-0.34997756987558687,0,1.4742423090604353,2.4911881611713533,0,2.474321245360412,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,1.3941674043653776,1.3430481482455707,-0.5812861972721752,-1.4343352396579006,-1.4750892370939725,0,-0.20705676772687714,0.39329069048914295,0,0,0,0,0,-0.9510271168463167,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.013810858159474615
84,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.7471316328737526,0,0,0,0,0.028199407403641855,0,0,0,0,1.42191822574729,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,-0.03343044525268844,0,0,0,0,0,0.5741567249249085,0,0,1.0491091218025164,0,0,0,0.873214227529057,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-0.7918575975221641,-0.34997756987558687,0,1.4742423090604353,2.4911881611713533,0,2.474321245360412,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,-0.18943526212523318,1.3430481482455707,-0.5812861972721752,-1.4343352396579006,-1.4750892370939725,0,-0.20705676772687714,0.39329069048914295,0,0,0,0,0,-0.9510271168463167,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.013810858159474615
84,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.7471316328737526,0,0,0,0,0.028199407403641855,0,0,0,0,1.42191822574729,0,1.7648907005945609,0,0,-0.23537527829520538,-0.18745917619572017,0,0,-0.03343044525268844,0,0,0,0,0,0.4750647973087143,0,0,1.0491091218025164,0,0,0,0.873214227529057,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-0.7918575975221641,-0.34997756987558687,0,1.4742423090604353,2.4911881611713533,0,2.474321245360412,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,-0.5061557954233548,1.3430481482455707,-0.5812861972721752,-1.4343352396579006,-1.4750892370939725,0,-0.1441675148076149,0.39329069048914295,0,0,0,0,0,-0.9119447962678018,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.013810858159474615
84,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-0.7471316328737526,0,0,0,0,0.028199407403641855,0,0,0,0,1.42191822574729,0,4.686571913925233,0,0,-0.23537527829520538,-0.18745917619572017,0,0,-0.03343044525268844,0,0,0,0,0,0.3264269058844222,0,0,1.0491091218025164,0,0,0,0.873214227529057,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-0.7918575975221641,-0.34997756987558687,0,1.4742423090604353,2.4911881611713533,0,2.474321245360412,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,-0.5061557954233548,1.3430481482455707,-0.5812861972721752,-1.4343352396579006,-1.4750892370939725,0,-0.049833635428720914,0.39329069048914295,0,0,0,0,0,-0.8533213154000308,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.013810858159474615
86,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-1.1588473467013831,0,0,0,0,0.028199407403641855,0,0,0,0,1.1832387183723398,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,0.7013720039485482,0,0,0,0,0,0.6980216344451516,0,0,0.7976207185437272,0,0,0,1.176342651189293,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-0.30581727244766765,-0.34997756987558687,0,1.4742423090604353,-0.4298284745198734,0,1.3547288199139444,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,1.8692482043125607,1.7773785163503448,-0.5812861972721752,-1.4343352396579006,-0.5606067193433409,0,-0.12844520157779904,0.3251914456168708,0,0,0,0,0,-0.8533213154000308,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.7171288099307218
86,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-1.1588473467013831,0,0,0,0,0.028199407403641855,0,0,0,0,1.1832387183723398,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,0.7013720039485482,0,0,0,0,0,0.6980216344451516,0,0,0.7976207185437272,0,0,0,1.176342651189293,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-0.30581727244766765,-0.34997756987558687,0,1.4742423090604353,-0.4298284745198734,0,1.3547288199139444,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,1.8692482043125607,1.7773785163503448,-0.5812861972721752,-1.4343352396579006,-0.5606067193433409,0,-0.12844520157779904,0.3251914456168708,0,0,0,0,0,-0.8533213154000308,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.7171288099307218
86,0,0,0,-0.931799365993477,-1.058138547433604,0,-0.5583090622864046,-0.27075577423358915,-0.22960719291567191,0,0,-0.24749209996920069,-0.45337588729332556,-0.26032839048921086,-0.38246254359362536,0,0,-0.31595472980004224,-0.5660944245578211,0,0,-0.33008886252730774,-0.5925998254604484,0,0,0,0,0,-1.1588473467013831,0,0,0,0,-0.032692300744148604,0,0,0,0,1.302578472059815,0,-0.18289677495922296,0,0,-0.23537527829520538,-0.18745917619572017,0,0,0.7013720039485482,0,0,0,0,0,0.6567333312717378,0,0,0.7976207185437272,0,0,0,1.176342651189293,-0.2249107634627382,0,-0.2925317018543794,-0.19295548317069117,0,-0.4706084998681472,0,-0.30581727244766765,-0.34997756987558687,0,1.4742423090604353,-0.4298284745198734,0,1.3547288199139444,0,-0.27858342752180737,0,0,-0.5924646591105971,0,-0.33566801139901054,1.995936417631809,1.7773785163503448,-0.5812861972721752,-1.4343352396579006,-0.5606067193433409,0,-0.12844520157779904,0.3251914456168708,0,0,0,0,0,-0.8207527149179359,-1.0587994948687942,0,0,-0.4612397936087114,0,0,0,-0.5504348498293037,-0.413728892297115,0,0,0,0,-0.08400251080676943,-0.3902094821616045,-0.5833722907088325,-0.44152733927134447,-0.579126514061261,0,-0.5750864240368854,0,0,-0.17195553159631743,0,-0.06622972410461164,0,-0.9042874736150758,-0.7171288099307218
